src_ip,dst_ip,src_port,dst_port,protocol,timestamp,flow_duration,flow_byts_s,flow_pkts_s,fwd_pkts_s,bwd_pkts_s,tot_fwd_pkts,tot_bwd_pkts,totlen_fwd_pkts,totlen_bwd_pkts,fwd_pkt_len_max,fwd_pkt_len_min,fwd_pkt_len_mean,fwd_pkt_len_std,bwd_pkt_len_max,bwd_pkt_len_min,bwd_pkt_len_mean,bwd_pkt_len_std,pkt_len_max,pkt_len_min,pkt_len_mean,pkt_len_std,pkt_len_var,fwd_header_len,bwd_header_len,fwd_seg_size_min,fwd_act_data_pkts,flow_iat_mean,flow_iat_max,flow_iat_min,flow_iat_std,fwd_iat_tot,fwd_iat_max,fwd_iat_min,fwd_iat_mean,fwd_iat_std,bwd_iat_tot,bwd_iat_max,bwd_iat_min,bwd_iat_mean,bwd_iat_std,fwd_psh_flags,bwd_psh_flags,fwd_urg_flags,bwd_urg_flags,fin_flag_cnt,syn_flag_cnt,rst_flag_cnt,psh_flag_cnt,ack_flag_cnt,urg_flag_cnt,ece_flag_cnt,down_up_ratio,pkt_size_avg,init_fwd_win_byts,init_bwd_win_byts,active_max,active_min,active_mean,active_std,idle_max,idle_min,idle_mean,idle_std,fwd_byts_b_avg,fwd_pkts_b_avg,bwd_byts_b_avg,bwd_pkts_b_avg,fwd_blk_rate_avg,bwd_blk_rate_avg,fwd_seg_size_avg,bwd_seg_size_avg,cwr_flag_count,subflow_fwd_pkts,subflow_bwd_pkts,subflow_fwd_byts,subflow_bwd_byts
192.168.10.5,23.194.182.93,49219,80,6,2017-07-07 14:05:08,0.073061,43525.27340167805,191.6207005105323,95.81035025526614,95.81035025526614,7,7,2564,616,1852,60,366.2857142857143,617.6290412966842,250,60,88.0,66.16861578033588,1852,60,227.14285714285714,460.74146099255165,212282.693877551,140,140,20,5,0.005620076923076923,0.023632,0.0,0.009801765535324107,0.04957,0.02408,0.0,0.008261666666666665,0.011068445745551731,0.049429,0.025141,1e-06,0.008238166666666666,0.011388504809919323,2,1,0,0,2,3,0,3,12,0,0,1.0,227.14285714285714,8192,29200,0,0,0,0,0,0,0,0,0,0,214.0,4.0,0,369602.7633851468048359240069,366.2857142857143,88.0,0,7,7,2564,616
192.168.10.9,192.168.10.3,1117,135,6,2017-07-07 14:05:08,10.013403,269.43887108109,2.4966537349989806,1.4979922409993884,0.9986614939995924,15,10,1550,1148,222,60,103.33333333333333,69.21528411814516,226,60,114.8,67.79498506526865,226,60,107.92,68.8801393726813,4744.4736,300,200,20,12,0.4172251249999999,9.812398,0.0,1.959436676068029,10.013403,9.812398,0.0,0.7152430714285714,2.5236211286883115,10.013288,10.012758,1e-06,1.1125875555555556,3.146685438534442,4,4,0,0,4,5,0,8,22,0,0,0.6666666666666666,107.92,8192,8192,0,0,0,0,0,0,0,0,332.0,4.0,24.0,4.0,6.64E+6,3E+6,103.33333333333333,114.8,0,15,10,1550,1148
192.168.10.9,192.168.10.3,1118,49666,6,2017-07-07 14:05:08,10.012424,332.7865459952555,2.496897854106059,1.4981387124636354,0.9987591416424235,15,10,1832,1500,302,60,122.13333333333334,100.59083236336977,382,60,150.0,124.98319887088824,382,60,133.28,111.82934140913109,12505.8016,300,200,20,12,0.4171843333333334,9.81251,0.0,1.9594630110784959,10.012424,9.81251,0.0,0.7151731428571427,2.523665261941331,10.012288,10.011442,1e-06,1.1124764444444444,3.1462594483375232,4,4,0,0,4,5,0,8,22,0,0,0.6666666666666666,133.28,8192,8192,0,0,0,0,0,0,0,0,454.0,4.0,24.0,4.0,4585858.585858585858585858586,4E+6,122.13333333333334,150.0,0,15,10,1832,1500
192.168.10.5,192.168.10.3,57109,53,17,2017-07-07 14:05:08,0.060133,14517.818834915937,83.14901967305805,49.88941180383483,33.259607869223224,3,2,297,576,99,99,99.0,0.0,288,288,288.0,0.0,288,99,174.6,92.59071227720413,8573.039999999999,60,40,20,3,0.015033250000000001,0.060082,0.0,0.0260089148886973,4.8e-05,4.8e-05,0.0,2.4e-05,2.4e-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.6666666666666666,174.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,99.0,288.0,0,3,2,297,576
192.168.10.3,192.168.10.1,61460,53,17,2017-07-07 14:05:08,0.05965,5012.573344509639,50.29337803855825,33.52891869237217,16.764459346186086,2,1,178,121,89,89,89.0,0.0,121,121,121.0,0.0,121,89,99.66666666666667,15.084944665313014,227.55555555555557,40,20,20,2,0.029825,0.05965,0.0,0.029825,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5,99.66666666666667,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,89.0,121.0,0,2,1,178,121
192.168.10.5,184.84.243.224,49220,80,6,2017-07-07 14:05:08,0.120796,456389.28441339114,447.03467002218616,190.4036557501904,256.63101427199575,23,31,1877,53253,328,60,81.6086956521739,68.60266133159075,2974,60,1717.8387096774193,789.1936307958,2974,60,1020.925925925926,1007.0627228958307,1014175.3278463647,460,620,20,21,0.0022791698113207547,0.030626,0.0,0.006845635537666341,0.120796,0.053042,0.0,0.005490727272727272,0.012641613839659649,0.098576,0.05322,5e-05,0.0032858666666666664,0.010551704098496234,2,2,0,0,0,3,0,4,52,0,0,1.3478260869565217,1020.925925925926,8192,29200,0,0,0,0,0,0,0,0,0,0,0,0,0,0,81.6086956521739,1717.8387096774193,0,23,31,1877,53253
192.168.10.5,23.194.182.93,49221,80,6,2017-07-07 14:05:08,0.071289,35910.16846918879,182.35632425759934,98.1918669079381,84.16445734966123,7,6,2004,556,1292,60,286.2857142857143,426.79192464100765,250,60,92.66666666666667,70.39570693980957,1292,60,196.92307692307693,331.18771380464574,109685.30177514793,140,120,20,5,0.005940750000000001,0.023301,0.0,0.009988512853314719,0.048072,0.024581,0.0,0.008012,0.011296087567531218,0.047987999999999996,0.023374,3e-06,0.0095976,0.011198320241893423,2,1,0,0,2,3,0,3,11,0,0,0.8571428571428571,196.92307692307693,8192,29200,0,0,0,0,0,0,0,0,0,0,214.0,4.0,0,155976.6763848396501457725948,286.2857142857143,92.66666666666667,0,7,6,2004,556
192.168.10.5,23.194.182.93,49222,80,6,2017-07-07 14:05:08,0.071186,44671.70511055545,196.66788413452085,98.33394206726042,98.33394206726042,7,7,2564,616,1852,60,366.2857142857143,617.6290412966842,250,60,88.0,66.16861578033588,1852,60,227.14285714285714,460.74146099255165,212282.693877551,140,140,20,5,0.005475846153846154,0.023542,0.0,0.009830952531094788,0.047877,0.024282,0.0,0.0079795,0.011248891882462616,0.047767,0.023712,1e-06,0.007961166666666667,0.011036539575680212,2,1,0,0,2,3,0,3,12,0,0,1.0,227.14285714285714,8192,29200,0,0,0,0,0,0,0,0,0,0,220.0,5.0,0,348101.2658227848101265822785,366.2857142857143,88.0,0,7,7,2564,616
192.168.10.14,13.82.187.188,49450,443,6,2017-07-07 14:05:11,38.311445,4736.026009982134,6.212242842837173,3.445445610313054,2.766797232524119,132,106,155005,26439,5814,60,1174.280303030303,1247.933578715132,923,60,249.4245283018868,321.839082846411,5814,60,762.3697478991596,1058.8455015060508,1121153.7960596003,2640,2120,20,132,0.16165166666666664,2.62274,0.0,0.3290511607749154,38.311445,2.62274,0.0,0.2924537786259542,0.4132610141590977,38.235681,2.705326,2e-06,0.36414934285714284,0.4559820415176944,67,33,0,0,0,0,0,100,238,0,0,0.803030303030303,762.3697478991596,257,513,0,0,0,0,0,0,0,0,4833.3,4.05,777.4,4.4,8691.874896202562604185202592,2325.285067266961509861972466,1174.280303030303,249.4245283018868,0,132,106,155005,26439
192.168.10.5,192.168.10.50,49223,21,6,2017-07-07 14:05:14,0.200796,17609.912548058724,253.98912328930854,114.54411442459013,139.44500886471843,23,28,1502,2034,97,60,65.30434782608695,10.182827755412948,105,60,72.64285714285714,12.986845778144367,105,60,69.33333333333333,12.356893236469931,152.69281045751634,460,560,20,20,0.00401592,0.070729,0.0,0.013759108623511918,0.200752,0.113529,0.0,0.00912509090909091,0.025725859573781342,0.200688,0.070729,0.0,0.007432888888888888,0.01806698735946072,12,16,0,0,4,5,0,28,48,0,0,1.2173913043478262,69.33333333333333,8192,29200,0,0,0,0,0,0,0,0,24.0,4.0,68.8,4.0,93023.25581395348837209302326,3428.787863685747605330569039,65.30434782608695,72.64285714285714,0,23,28,1502,2034
192.168.10.5,192.168.10.50,49224,45378,6,2017-07-07 14:05:15,0.029812,745471.6221655709,972.7626459143968,637.3272507715013,335.43539514289546,19,10,21612,612,2974,60,1137.4736842105262,1136.1587346669967,66,60,61.2,2.4,2974,60,766.3448275862069,1052.3474998327692,1107435.2604042804,380,200,20,16,0.0010647142857142858,0.022873,0.0,0.004351693027326449,0.029812,0.022873,0.0,0.0016562222222222226,0.005341143235462647,0.029694,0.023061,0.0,0.003299333333333333,0.007252979280574601,4,0,0,0,4,5,0,4,26,0,0,0.5263157894736842,766.3448275862069,8192,29200,0,0,0,0,0,0,0,0,6890.5,6.0,24.0,4.0,599252.0763577857981475844675,255319.1489361702127659574468,1137.4736842105262,61.2,0,19,10,21612,612
192.168.10.5,192.168.10.50,49227,22,6,2017-07-07 14:05:22,7.711756,1845.4940742419753,10.76278865669505,5.575902557082978,5.186886099612073,43,40,5022,9210,462,60,116.79069767441861,96.98155138383576,1030,60,230.25,318.6351950114739,1030,60,171.46987951807228,238.78040208119634,57016.0804180578,860,800,20,40,0.09404580487804876,6.333836,0.0,0.7011548401546401,7.711755999999999,6.333836,0.0,0.1836132380952381,0.9723623431925935,7.711559,6.417688,0.0,0.19773228205128207,1.0201810379930676,24,26,0,0,4,5,0,50,80,0,0,0.9302325581395349,171.46987951807228,8192,29200,0,0,0,0,0,0,0,0,493.0,4.5,519.6,4.2,58851.61752417333174167363018,216049.8960498960498960498960,116.79069767441861,230.25,0,43,40,5022,9210
192.168.10.17,192.168.10.3,33383,53,17,2017-07-07 14:05:22,0.000225,2355555.5555555555,22222.222222222223,13333.333333333334,8888.888888888889,3,2,258,272,86,86,86.0,0.0,136,136,136.0,0.0,136,86,106.0,24.49489742783178,600.0,60,40,20,3,5.624999999999999e-05,0.000217,0.0,9.282342107464042e-05,4e-06,4e-06,0.0,2e-06,2e-06,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.6666666666666666,106.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,86.0,136.0,0,3,2,258,272
192.168.10.17,192.168.10.3,48179,53,17,2017-07-07 14:05:22,0.000171,3099415.2046783622,29239.766081871345,17543.859649122805,11695.906432748538,3,2,258,272,86,86,86.0,0.0,136,136,136.0,0.0,136,86,106.0,24.49489742783178,600.0,60,40,20,3,4.2749999999999996e-05,0.000165,0.0,7.059169568724073e-05,3e-06,3e-06,0.0,1.5e-06,1.5e-06,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.6666666666666666,106.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,86.0,136.0,0,3,2,258,272
192.168.10.17,192.168.10.3,22965,53,17,2017-07-07 14:05:22,0.000182,2208791.208791209,27472.527472527472,16483.516483516483,10989.010989010989,3,2,222,180,74,74,74.0,0.0,90,90,90.0,0.0,90,74,80.4,7.8383671769061705,61.44000000000001,60,40,20,3,4.5499999999999995e-05,0.000174,0.0,7.420747940740206e-05,4e-06,4e-06,0.0,2e-06,2e-06,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.6666666666666666,80.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,74.0,90.0,0,3,2,222,180
192.168.10.17,192.168.10.3,46862,53,17,2017-07-07 14:05:22,0.000239,1941422.5941422593,20920.50209205021,12552.301255230124,8368.200836820084,3,2,222,242,74,74,74.0,0.0,121,121,121.0,0.0,121,74,92.8,23.025203582161875,530.1600000000001,60,40,20,3,5.9749999999999995e-05,0.000237,0.0,0.0001023361495269389,1e-06,1e-06,0.0,5e-07,5e-07,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.6666666666666666,92.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,74.0,121.0,0,3,2,222,242
192.168.10.17,192.168.10.3,56593,88,17,2017-07-07 14:05:22,0.000404,2742574.2574257427,12376.237623762376,7425.742574257426,4950.495049504951,3,2,666,442,222,222,222.0,0.0,221,221,221.0,0.0,222,221,221.6,0.4898979485566356,0.24,60,40,20,3,0.00010099999999999999,0.000396,0.0,0.00017032615770926085,4e-06,4e-06,0.0,2e-06,2e-06,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.6666666666666666,221.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,222.0,221.0,0,3,2,666,442
192.168.10.17,192.168.10.3,4934,53,17,2017-07-07 14:05:22,0.000159,3691823.8993710694,31446.540880503147,18867.924528301886,12578.61635220126,3,2,279,308,93,93,93.0,0.0,154,154,154.0,0.0,154,93,117.4,29.883774861954773,893.04,60,40,20,3,3.975e-05,0.000152,0.0,6.482428171603601e-05,4e-06,4e-06,0.0,2e-06,2e-06,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.6666666666666666,117.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,93.0,154.0,0,3,2,279,308
192.168.10.17,192.168.10.3,54793,53,17,2017-07-07 14:05:22,0.000163,3251533.7423312883,30674.84662576687,18404.907975460123,12269.938650306749,3,2,258,272,86,86,86.0,0.0,136,136,136.0,0.0,136,86,106.0,24.49489742783178,600.0,60,40,20,3,4.0749999999999994e-05,0.000157,0.0,6.712814238454689e-05,3e-06,3e-06,0.0,1.5e-06,1.5e-06,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.6666666666666666,106.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,86.0,136.0,0,3,2,258,272
192.168.10.17,192.168.10.3,52778,53,17,2017-07-07 14:05:22,0.00016,3312499.9999999995,31249.999999999996,18750.0,12499.999999999998,3,2,258,272,86,86,86.0,0.0,136,136,136.0,0.0,136,86,106.0,24.49489742783178,600.0,60,40,20,3,3.9999999999999996e-05,0.000152,0.0,6.468384651518493e-05,4e-06,4e-06,0.0,2e-06,2e-06,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.6666666666666666,106.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,86.0,136.0,0,3,2,258,272
192.168.10.17,192.168.10.3,31254,53,17,2017-07-07 14:05:22,0.000166,2421686.746987952,30120.481927710844,18072.289156626506,12048.192771084337,3,2,222,180,74,74,74.0,0.0,90,90,90.0,0.0,90,74,80.4,7.8383671769061705,61.44000000000001,60,40,20,3,4.149999999999999e-05,0.000159,0.0,6.785462401340088e-05,3e-06,3e-06,0.0,1.5e-06,1.5e-06,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.6666666666666666,80.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,74.0,90.0,0,3,2,222,180
192.168.10.17,192.168.10.3,59980,53,17,2017-07-07 14:05:22,0.000174,2666666.6666666665,28735.632183908045,17241.379310344826,11494.252873563219,3,2,222,242,74,74,74.0,0.0,121,121,121.0,0.0,121,74,92.8,23.025203582161875,530.1600000000001,60,40,20,3,4.35e-05,0.000173,0.0,7.476797442755823e-05,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.6666666666666666,92.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,74.0,121.0,0,3,2,222,242
192.168.10.17,192.168.10.3,33302,88,17,2017-07-07 14:05:22,0.000694,5429394.812680116,7204.610951008646,4322.766570605188,2881.844380403458,3,2,888,2880,296,296,296.0,0.0,1440,1440,1440.0,0.0,1440,296,753.6,560.4432531487912,314096.64,60,40,20,3,0.00017350000000000002,0.000688,0.0,0.00029705007995285915,2e-06,2e-06,0.0,1e-06,1e-06,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.6666666666666666,753.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,296.0,1440.0,0,3,2,888,2880
192.168.10.17,192.168.10.3,20726,53,17,2017-07-07 14:05:22,0.00019,3089473.6842105263,26315.78947368421,15789.473684210525,10526.315789473683,3,2,279,308,93,93,93.0,0.0,154,154,154.0,0.0,154,93,117.4,29.883774861954773,893.04,60,40,20,3,4.7499999999999996e-05,0.000183,0.0,7.824480813446986e-05,3e-06,3e-06,0.0,1.5e-06,1.5e-06,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.6666666666666666,117.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,93.0,154.0,0,3,2,279,308
192.168.10.17,192.168.10.3,3959,53,17,2017-07-07 14:05:22,0.000169,3136094.6745562134,29585.79881656805,17751.47928994083,11834.31952662722,3,2,258,272,86,86,86.0,0.0,136,136,136.0,0.0,136,86,106.0,24.49489742783178,600.0,60,40,20,3,4.225e-05,0.000162,0.0,6.915336217422839e-05,3e-06,3e-06,0.0,1.5e-06,1.5e-06,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.6666666666666666,106.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,86.0,136.0,0,3,2,258,272
192.168.10.17,192.168.10.3,32698,53,17,2017-07-07 14:05:22,0.00016,3312499.9999999995,31249.999999999996,18750.0,12499.999999999998,3,2,258,272,86,86,86.0,0.0,136,136,136.0,0.0,136,86,106.0,24.49489742783178,600.0,60,40,20,3,3.9999999999999996e-05,0.000153,0.0,6.525718351262182e-05,3e-06,3e-06,0.0,1.5e-06,1.5e-06,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.6666666666666666,106.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,86.0,136.0,0,3,2,258,272
192.168.10.17,192.168.10.3,64846,53,17,2017-07-07 14:05:22,0.000171,2350877.192982456,29239.766081871345,17543.859649122805,11695.906432748538,3,2,222,180,74,74,74.0,0.0,90,90,90.0,0.0,90,74,80.4,7.8383671769061705,61.44000000000001,60,40,20,3,4.2749999999999996e-05,0.000164,0.0,7.001919379712965e-05,4e-06,4e-06,0.0,2e-06,2e-06,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.6666666666666666,80.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,74.0,90.0,0,3,2,222,180
192.168.10.17,192.168.10.3,27699,53,17,2017-07-07 14:05:22,0.000181,2563535.91160221,27624.309392265193,16574.585635359115,11049.723756906076,3,2,222,242,74,74,74.0,0.0,121,121,121.0,0.0,121,74,92.8,23.025203582161875,530.1600000000001,60,40,20,3,4.5249999999999995e-05,0.000179,0.0,7.722167765595358e-05,1e-06,1e-06,0.0,5e-07,5e-07,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.6666666666666666,92.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,74.0,121.0,0,3,2,222,242
192.168.10.17,192.168.10.3,37874,53,17,2017-07-07 14:05:22,0.000165,2436363.6363636362,30303.030303030304,18181.81818181818,12121.212121212122,3,2,222,180,74,74,74.0,0.0,90,90,90.0,0.0,90,74,80.4,7.8383671769061705,61.44000000000001,60,40,20,3,4.124999999999999e-05,0.000158,0.0,6.742171386133698e-05,3e-06,3e-06,0.0,1.5e-06,1.5e-06,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.6666666666666666,80.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,74.0,90.0,0,3,2,222,180
192.168.10.17,192.168.10.3,58328,53,17,2017-07-07 14:05:22,0.000176,2636363.6363636362,28409.090909090908,17045.454545454544,11363.636363636364,3,2,222,242,74,74,74.0,0.0,121,121,121.0,0.0,121,74,92.8,23.025203582161875,530.1600000000001,60,40,20,3,4.4e-05,0.000173,0.0,7.448154133743474e-05,1e-06,1e-06,0.0,5e-07,5e-07,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.6666666666666666,92.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,74.0,121.0,0,3,2,222,242
192.168.10.17,192.168.10.3,47916,88,6,2017-07-07 14:05:22,0.001233,6231954.5823195465,17031.6301703163,8921.330089213301,8110.3000811030015,11,10,3888,3796,1635,66,353.45454545454544,604.1359515323386,1632,60,379.6,626.2158094459131,1635,60,365.9047619047619,614.8877485449337,378086.9433106577,220,200,20,2,6.165e-05,0.00085,0.0,0.0001821651105453511,0.001148,0.000901,0.0,0.0001148,0.000263745255881504,0.0011769999999999999,0.00085,1e-06,0.00013077777777777776,0.000257442022719152,2,2,0,0,2,5,2,4,18,0,0,0.9090909090909091,365.9047619047619,29200,8192,0,0,0,0,0,0,0,0,0,0,3144.0,4.0,0,2.096E+7,353.45454545454544,379.6,0,11,10,3888,3796
192.168.10.17,192.168.10.3,60091,53,17,2017-07-07 14:05:22,0.000189,3105820.1058201054,26455.026455026455,15873.015873015873,10582.010582010582,3,2,279,308,93,93,93.0,0.0,154,154,154.0,0.0,154,93,117.4,29.883774861954773,893.04,60,40,20,3,4.7249999999999997e-05,0.000181,0.0,7.723786312424756e-05,4e-06,4e-06,0.0,2e-06,2e-06,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.6666666666666666,117.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,93.0,154.0,0,3,2,279,308
192.168.10.50,192.168.10.255,138,138,17,2017-07-07 14:05:24,8e-05,83737500.0,312500.0,312500.0,0.0,25,0,6699,0,279,256,267.96,11.490796317053052,0,0,0,0.0,279,256,267.96,11.490796317053052,132.0384,500,0,20,25,3.333333333333333e-06,2.8e-05,0.0,5.8713049846028455e-06,7.999999999999999e-05,2.8e-05,0.0,3.333333333333333e-06,5.8713049846028455e-06,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,267.96,0,0,0,0,0,0,0,0,0,0,5412.0,24.0,0,0,6.765E+7,0,267.96,0,0,25,0,6699,0
192.168.10.5,192.168.10.3,58209,53,17,2017-07-07 14:05:26,0.000222,2297297.297297297,22522.522522522522,13513.513513513513,9009.009009009009,3,2,222,288,74,74,74.0,0.0,144,144,144.0,0.0,144,74,102.0,34.292856398964496,1176.0,60,40,20,3,5.55e-05,0.000209,0.0,8.86806066736127e-05,4e-06,4e-06,0.0,2e-06,2e-06,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.6666666666666666,102.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,74.0,144.0,0,3,2,222,288
192.168.10.5,173.194.66.108,49230,465,6,2017-07-07 14:05:26,6.894445,1235.6324548241373,6.672038140851076,3.045930455605926,3.62610768524515,21,25,2577,5942,432,60,122.71428571428571,80.45415308297837,1484,60,237.68,393.9438254370793,1484,60,185.19565217391303,300.96118625708255,90577.63563327031,420,500,20,19,0.1532098888888889,3.147453,0.0,0.49387106858208435,6.845809,3.147453,0.0,0.34229045,0.701575192733001,6.845806,3.196093,3e-06,0.28524191666666665,0.6649645487807925,13,12,0,0,2,3,1,25,43,0,0,1.1904761904761905,185.19565217391303,8192,42780,0,0,0,0,0,0,0,0,0,0,3585.0,4.0,0,2150569.886022795440911817636,122.71428571428571,237.68,0,21,25,2577,5942
192.168.10.5,192.168.10.3,49737,53,17,2017-07-07 14:05:26,0.060972,10595.027225611757,82.0048546873975,49.2029128124385,32.801941874959,3,2,252,394,84,84,84.0,0.0,197,197,197.0,0.0,197,84,129.2,55.35846818689983,3064.5600000000004,60,40,20,3,0.015243,0.06096,0.0,0.02639472240808757,4e-06,4e-06,0.0,2e-06,2e-06,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.6666666666666666,129.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,84.0,197.0,0,3,2,252,394
192.168.10.5,184.84.243.218,49231,80,6,2017-07-07 14:05:27,20.111272,70.30882979455501,0.5966803094304527,0.3480635138344308,0.24861679559602198,7,5,718,696,346,60,102.57142857142857,99.41379200501473,438,60,139.2,149.41807119622445,438,60,117.83333333333333,124.07110416567143,15393.638888888889,140,100,20,5,1.8282974545454544,10.009315,0.0,3.842177490109349,20.08943,10.031217,0.0,3.348238333333333,4.696305759095357,20.089319,10.035379,0.000274,5.022329750000001,5.010944638775875,1,1,0,0,0,3,0,2,10,0,0,0.7142857142857143,117.83333333333333,8192,29200,0,0,0,0,0,0,0,0,0,0,0,0,0,0,102.57142857142857,139.2,0,7,5,718,696
192.168.10.5,192.168.10.3,64346,53,17,2017-07-07 14:05:27,0.000159,2855345.911949686,31446.540880503147,18867.924528301886,12578.61635220126,3,2,234,220,78,78,78.0,0.0,110,110,110.0,0.0,110,78,90.8,15.67673435381234,245.76,60,40,20,3,3.975e-05,0.000153,0.0,6.53963875149079e-05,3e-06,3e-06,0.0,1.5e-06,1.5e-06,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.6666666666666666,90.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,78.0,110.0,0,3,2,234,220
192.168.10.5,192.168.10.3,59769,53,17,2017-07-07 14:05:27,0.000149,3436241.610738255,33557.04697986577,20134.228187919463,13422.818791946309,3,2,234,278,78,78,78.0,0.0,139,139,139.0,0.0,139,78,102.4,29.883774861954773,893.04,60,40,20,3,3.725e-05,0.000143,0.0,6.106707377957453e-05,3e-06,3e-06,0.0,1.5e-06,1.5e-06,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.6666666666666666,102.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,78.0,139.0,0,3,2,234,278
192.168.10.5,192.168.10.3,56917,53,17,2017-07-07 14:05:27,0.06,7483.333333333334,83.33333333333334,50.0,33.333333333333336,3,2,231,218,77,77,77.0,0.0,109,109,109.0,0.0,109,77,89.8,15.67673435381234,245.76,60,40,20,3,0.015,0.059948,0.0,0.025950746732994023,4e-06,4e-06,0.0,2e-06,2e-06,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.6666666666666666,89.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,77.0,109.0,0,3,2,231,218
192.168.10.3,192.168.10.1,61310,53,17,2017-07-07 14:05:27,0.059577,4968.360273259816,50.35500276952516,33.5700018463501,16.78500092317505,2,1,176,120,88,88,88.0,0.0,120,120,120.0,0.0,120,88,98.66666666666667,15.084944665313014,227.55555555555557,40,20,20,2,0.0297885,0.059577,0.0,0.0297885,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5,98.66666666666667,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,88.0,120.0,0,2,1,176,120
192.168.10.5,192.168.10.3,59478,53,17,2017-07-07 14:05:27,0.126491,4624.834968495783,39.528504004237455,23.717102402542476,15.811401601694984,3,2,261,324,87,87,87.0,0.0,162,162,162.0,0.0,162,87,117.0,36.742346141747674,1350.0,60,40,20,3,0.03162275,0.12644,0.0,0.05474276811312613,3e-06,3e-06,0.0,1.5e-06,1.5e-06,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.6666666666666666,117.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,87.0,162.0,0,3,2,261,324
192.168.10.5,192.168.10.3,53530,53,17,2017-07-07 14:05:27,0.071355,8100.343353654263,70.07217433956976,42.04330460374185,28.028869735827904,3,2,258,320,86,86,86.0,0.0,160,160,160.0,0.0,160,86,115.6,36.252448193191036,1314.24,60,40,20,3,0.01783875,0.071303,0.0,0.030867605238947517,3e-06,3e-06,0.0,1.5e-06,1.5e-06,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.6666666666666666,115.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,86.0,160.0,0,3,2,258,320
